,brand_name,unibi_word,counts
869,Athletic Greens,lemon,2
870,Athletic Greens,level_change,2
871,Athletic Greens,liquid,2
872,Athletic Greens,long_term,2
873,Athletic Greens,looked,2
874,Athletic Greens,looking_forward,2
875,Athletic Greens,lot_money,2
876,Athletic Greens,lower,2
877,Athletic Greens,lower_price,2
878,Athletic Greens,made_difference,2
879,Athletic Greens,make_difference,2
880,Athletic Greens,make_feel,2
881,Athletic Greens,make_shake,2
882,Athletic Greens,make_taste,2
883,Athletic Greens,many_glowing,2
884,Athletic Greens,material,2
885,Athletic Greens,maybe_’,2
886,Athletic Greens,meal,2
887,Athletic Greens,messy,2
888,Athletic Greens,might_try,2
889,Athletic Greens,milk,2
890,Athletic Greens,mind_taste,2
891,Athletic Greens,missed,2
892,Athletic Greens,mixed_smoothie,2
893,Athletic Greens,money_back,2
894,Athletic Greens,money_something,2
895,Athletic Greens,month_canceling,2
896,Athletic Greens,month_cost,2
897,Athletic Greens,month_didnt,2
898,Athletic Greens,monthly_price,2
899,Athletic Greens,monthly_subscription,2
900,Athletic Greens,morning_drink,2
901,Athletic Greens,morning_empty,2
902,Athletic Greens,morning_energy,2
903,Athletic Greens,morning_felt,2
904,Athletic Greens,moving,2
905,Athletic Greens,much_change,2
906,Athletic Greens,much_desired,2
907,Athletic Greens,much_difference,2
908,Athletic Greens,multiple,2
909,Athletic Greens,name,2
910,Athletic Greens,natural,2
911,Athletic Greens,near,2
912,Athletic Greens,negative,2
913,Athletic Greens,nose,2
914,Athletic Greens,note,2
915,Athletic Greens,notice_change,2
916,Athletic Greens,noticeable_benefit,2
917,Athletic Greens,noticeable_improvement,2
918,Athletic Greens,noticeable_result,2
919,Athletic Greens,noticed_change,2
920,Athletic Greens,noticed_zero,2
921,Athletic Greens,nutrition,2
922,Athletic Greens,nutritional,2
923,Athletic Greens,oat,2
924,Athletic Greens,objectively,2
925,Athletic Greens,odd,2
926,Athletic Greens,okay_’,2
927,Athletic Greens,one_way,2
928,Athletic Greens,open,2
929,Athletic Greens,opening_shaker,2
930,Athletic Greens,outrageous,2
931,Athletic Greens,overpowering,2
932,Athletic Greens,overwhelming,2
933,Athletic Greens,overwhelming_pineapple,2
934,Athletic Greens,packet,2
935,Athletic Greens,pas,2
936,Athletic Greens,past_terrible,2
937,Athletic Greens,physically,2
938,Athletic Greens,piece,2
939,Athletic Greens,pill_form,2
940,Athletic Greens,plan,2
941,Athletic Greens,pleasant,2
942,Athletic Greens,please_stop,2
943,Athletic Greens,point_could,2
944,Athletic Greens,point_expected,2
945,Athletic Greens,post,2
946,Athletic Greens,pour,2
947,Athletic Greens,powder_dissolve,2
948,Athletic Greens,powdery,2
949,Athletic Greens,premium,2
950,Athletic Greens,pretty_healthy,2
951,Athletic Greens,price_outrageous,2
952,Athletic Greens,price_shipping,2
953,Athletic Greens,pro,2
954,Athletic Greens,process,2
955,Athletic Greens,provide,2
956,Athletic Greens,provided,2
957,Athletic Greens,purchasing,2
958,Athletic Greens,purchasing_athletic,2
959,Athletic Greens,pushing,2
960,Athletic Greens,quality_product,2
961,Athletic Greens,question,2
962,Athletic Greens,quick,2
963,Athletic Greens,rate,2
964,Athletic Greens,rave,2
965,Athletic Greens,rave_review,2
966,Athletic Greens,rd_cost,2
967,Athletic Greens,reach,2
968,Athletic Greens,reached,2
969,Athletic Greens,reaction,2
970,Athletic Greens,really_bad,2
971,Athletic Greens,really_disappointed,2
972,Athletic Greens,really_expense,2
973,Athletic Greens,really_expensive,2
974,Athletic Greens,really_feeling,2
975,Athletic Greens,really_felt,2
976,Athletic Greens,really_noticed,2
977,Athletic Greens,really_say,2
978,Athletic Greens,really_’,2
979,Athletic Greens,reasonable,2
980,Athletic Greens,receiving,2
981,Athletic Greens,refrigerated,2
982,Athletic Greens,regular_vitamin,2
983,Athletic Greens,regular_’,2
984,Athletic Greens,regularly,2
985,Athletic Greens,remotely,2
986,Athletic Greens,renew,2
987,Athletic Greens,reordering,2
988,Athletic Greens,replacement,2
989,Athletic Greens,research,2
990,Athletic Greens,return,2
991,Athletic Greens,ridiculously,2
992,Athletic Greens,ridiculously_high,2
993,Athletic Greens,routine,2
994,Athletic Greens,sand,2
995,Athletic Greens,say_taste,2
996,Athletic Greens,scoop_included,2
997,Athletic Greens,second_bag,2
998,Athletic Greens,second_shipment,2
999,Athletic Greens,seem_much,2
1000,Athletic Greens,seen_benefit,2
1001,Athletic Greens,seen_difference,2
1002,Athletic Greens,sending,2
1003,Athletic Greens,set,2
1004,Athletic Greens,shake_’,2
1005,Athletic Greens,ship,2
1006,Athletic Greens,shipment_’,2
1007,Athletic Greens,shipping_company,2
1008,Athletic Greens,shipping_subscription,2
1009,Athletic Greens,shipping_’,2
1010,Athletic Greens,sickly,2
1011,Athletic Greens,similar_product,2
1012,Athletic Greens,slightly,2
1013,Athletic Greens,smell,2
1014,Athletic Greens,somewhat,2
1015,Athletic Greens,son,2
1016,Athletic Greens,soon,2
1017,Athletic Greens,sort,2
1018,Athletic Greens,spilling,2
1019,Athletic Greens,standard,2
1020,Athletic Greens,started_taking,2
1021,Athletic Greens,starting,2
1022,Athletic Greens,still_’,2
1023,Athletic Greens,stopped_taking,2
1024,Athletic Greens,strange,2
1025,Athletic Greens,strong,2
1026,Athletic Greens,struggle,2
1027,Athletic Greens,struggled,2
1028,Athletic Greens,subpar,2
1029,Athletic Greens,supplement_taste,2
1030,Athletic Greens,supplement_’,2
1031,Athletic Greens,support_told,2
1032,Athletic Greens,supposed,2
1033,Athletic Greens,sure_beneficial,2
1034,Athletic Greens,sure_worth,2
1035,Athletic Greens,switched,2
1036,Athletic Greens,system,2
1037,Athletic Greens,take_every,2
1038,Athletic Greens,take_long,2
1039,Athletic Greens,taking_multi,2
1040,Athletic Greens,taking_pill,2
1041,Athletic Greens,taste_absolutely,2
1042,Athletic Greens,taste_ag,2
1043,Athletic Greens,taste_based,2
1044,Athletic Greens,taste_consistency,2
1045,Athletic Greens,taste_disgusting,2
1046,Athletic Greens,taste_enjoy,2
1047,Athletic Greens,taste_expensive,2
1048,Athletic Greens,taste_find,2
1049,Athletic Greens,taste_gave,2
1050,Athletic Greens,taste_gross,2
1051,Athletic Greens,taste_made,2
1052,Athletic Greens,taste_make,2
1053,Athletic Greens,taste_powder,2
1054,Athletic Greens,taste_smell,2
1055,Athletic Greens,taste_smoothie,2
1056,Athletic Greens,taste_stevia,2
1057,Athletic Greens,taste_trying,2
1058,Athletic Greens,taste_unfortunately,2
1059,Athletic Greens,taste_water,2
1060,Athletic Greens,taste_week,2
1061,Athletic Greens,tasted_awful,2
1062,Athletic Greens,tasted_bad,2
1063,Athletic Greens,tasted_better,2
1064,Athletic Greens,taste…,2
1065,Athletic Greens,texture_awful,2
1066,Athletic Greens,thank,2
1067,Athletic Greens,thick,2
1068,Athletic Greens,think_would,2
1069,Athletic Greens,thinking,2
1070,Athletic Greens,thirty,2
1071,Athletic Greens,though,2
1072,Athletic Greens,three_month,2
1073,Athletic Greens,three_week,2
1074,Athletic Greens,time_tried,2
1075,Athletic Greens,time_week,2
1076,Athletic Greens,time_’,2
1077,Athletic Greens,tiny,2
1078,Athletic Greens,told_would,2
1079,Athletic Greens,tolerate_taste,2
1080,Athletic Greens,took_week,2
1081,Athletic Greens,tough,2
1082,Athletic Greens,tracking,2
1083,Athletic Greens,transit,2
1084,Athletic Greens,travel_pack,2
1085,Athletic Greens,tried_couple,2
1086,Athletic Greens,tried_first,2
1087,Athletic Greens,tried_many,2
1088,Athletic Greens,tried_month,2
1089,Athletic Greens,tried_three,2
1090,Athletic Greens,tried_twice,2
1091,Athletic Greens,true,2
1092,Athletic Greens,try_another,2
1093,Athletic Greens,try_athletic,2
1094,Athletic Greens,try_taste,2
1095,Athletic Greens,trying_drink,2
1096,Athletic Greens,turn,2
1097,Athletic Greens,unless,2
1098,Athletic Greens,unpleasant_taste,2
1099,Athletic Greens,upcoming,2
1100,Athletic Greens,update,2
1101,Athletic Greens,usage,2
1102,Athletic Greens,use_taste,2
1103,Athletic Greens,usps,2
1104,Athletic Greens,waited,2
1105,Athletic Greens,wake,2
1106,Athletic Greens,want_’,2
1107,Athletic Greens,wanted_’,2
1108,Athletic Greens,water_still,2
1109,Athletic Greens,way_feel,2
1110,Athletic Greens,way_high,2
1111,Athletic Greens,way_incorporate,2
1112,Athletic Greens,way_make,2
1113,Athletic Greens,way_sweet,2
1114,Athletic Greens,week_ago,2
1115,Athletic Greens,week_taste,2
1116,Athletic Greens,went_back,2
1117,Athletic Greens,whether,2
1118,Athletic Greens,wider,2
1119,Athletic Greens,willing,2
1120,Athletic Greens,wish_could,2
1121,Athletic Greens,wish_liked,2
1122,Athletic Greens,wish_taste,2
1123,Athletic Greens,wish_tasted,2
1124,Athletic Greens,within,2
1125,Athletic Greens,wonderful,2
1126,Athletic Greens,workout,2
1127,Athletic Greens,worst_tasting,2
1128,Athletic Greens,worth_’,2
1129,Athletic Greens,would_help,2
1130,Athletic Greens,would_nice,2
1131,Athletic Greens,would_think,2
1132,Athletic Greens,would_use,2
1133,Athletic Greens,wrong,2
1134,Athletic Greens,x,2
1135,Athletic Greens,yuck,2
1136,Athletic Greens,zero_difference,2
1137,Athletic Greens,‘,2
1138,Athletic Greens,’_already,2
1139,Athletic Greens,’_anymore,2
1140,Athletic Greens,’_anything,2
1141,Athletic Greens,’_athletic,2
1142,Athletic Greens,’_body,2
1143,Athletic Greens,’_cancel,2
1144,Athletic Greens,’_canceling,2
1145,Athletic Greens,’_choke,2
1146,Athletic Greens,’_dissolve,2
1147,Athletic Greens,’_drinking,2
1148,Athletic Greens,’_ever,2
1149,Athletic Greens,’_expected,2
1150,Athletic Greens,’_experienced,2
1151,Athletic Greens,’_felt,2
1152,Athletic Greens,’_finish,2
1153,Athletic Greens,’_horrible,2
1154,Athletic Greens,’_know,2
1155,Athletic Greens,’_little,2
1156,Athletic Greens,’_make,2
1157,Athletic Greens,’_need,2
1158,Athletic Greens,’_noticeable,2
1159,Athletic Greens,’_sensitive,2
1160,Athletic Greens,’_sorry,2
1161,Athletic Greens,’_tell,2
1162,Athletic Greens,’_think,2
1163,Athletic Greens,’_way,2
1164,Athletic Greens,’_willing,2
1165,Athletic Greens,”_’,2
1166,Athletic Greens,ab,1
1167,Athletic Greens,ab_one,1
1168,Athletic Greens,able_drink,1
1169,Athletic Greens,able_give,1
1170,Athletic Greens,able_improve,1
1171,Athletic Greens,able_result,1
1172,Athletic Greens,able_tolerate,1
1173,Athletic Greens,able_tumbler,1
1174,Athletic Greens,able_use,1
1175,Athletic Greens,absolute,1
1176,Athletic Greens,absolute_worst,1
1177,Athletic Greens,absolutely_awful,1
1178,Athletic Greens,absolutely_terrible,1
1179,Athletic Greens,abstract,1
1180,Athletic Greens,abstract_walloped,1
1181,Athletic Greens,accustom,1
1182,Athletic Greens,accustom_taste,1
1183,Athletic Greens,ache,1
1184,Athletic Greens,ache_pain,1
1185,Athletic Greens,acne,1
1186,Athletic Greens,acne_way,1
1187,Athletic Greens,acquired,1
1188,Athletic Greens,acquired_taste,1
1189,Athletic Greens,actual,1
1190,Athletic Greens,actual_ag,1
1191,Athletic Greens,actually_gave,1
1192,Athletic Greens,actually_hopeful,1
1193,Athletic Greens,actually_looked,1
1194,Athletic Greens,acv,1
1195,Athletic Greens,acv_gummies,1
1196,Athletic Greens,ad_jar,1
1197,Athletic Greens,ad_main,1
1198,Athletic Greens,ad_marketing,1
1199,Athletic Greens,ad_seen,1
1200,Athletic Greens,ad_shown,1
1201,Athletic Greens,adaptogwns,1
1202,Athletic Greens,adaptogwns_various,1
1203,Athletic Greens,add_green,1
1204,Athletic Greens,add_organic,1
1205,Athletic Greens,add_sugar,1
1206,Athletic Greens,add_supplement,1
1207,Athletic Greens,added_benefit,1
1208,Athletic Greens,added_energy,1
1209,Athletic Greens,added_green,1
1210,Athletic Greens,added_make,1
1211,Athletic Greens,added_pineapple,1
1212,Athletic Greens,added_smoothie,1
1213,Athletic Greens,adding,1
1214,Athletic Greens,adding_overwhelming,1
1215,Athletic Greens,addition,1
1216,Athletic Greens,addition_morning,1
1217,Athletic Greens,additionally,1
1218,Athletic Greens,additionally_disappointed,1
1219,Athletic Greens,address,1
1220,Athletic Greens,address_odd,1
1221,Athletic Greens,address_shipping,1
1222,Athletic Greens,adequate,1
1223,Athletic Greens,adequate_supply,1
1224,Athletic Greens,admit,1
1225,Athletic Greens,admit_sucker,1
1226,Athletic Greens,admittedly_dont,1
1227,Athletic Greens,admittedly_oat,1
1228,Athletic Greens,advertised_grassy,1
1229,Athletic Greens,advertised_much,1
1230,Athletic Greens,advertised_saw,1
1231,Athletic Greens,advertised_second,1
1232,Athletic Greens,advertised_time,1
1233,Athletic Greens,advertisement,1
1234,Athletic Greens,advertisement_really,1
1235,Athletic Greens,advertising_ag,1
1236,Athletic Greens,advertising_incredibly,1
1237,Athletic Greens,advice,1
1238,Athletic Greens,advice_trust,1
1239,Athletic Greens,afford,1
1240,Athletic Greens,afford_raved,1
1241,Athletic Greens,affordable,1
1242,Athletic Greens,affordable_shipping,1
1243,Athletic Greens,afternoon,1
1244,Athletic Greens,afternoon_post,1
1245,Athletic Greens,aftertaste_ca,1
1246,Athletic Greens,aftertaste_leaf,1
1247,Athletic Greens,aftertaste_prevented,1
1248,Athletic Greens,ag_better,1
1249,Athletic Greens,ag_buying,1
1250,Athletic Greens,ag_caused,1
1251,Athletic Greens,ag_every,1
1252,Athletic Greens,ag_expensive,1
1253,Athletic Greens,ag_faithful,1
1254,Athletic Greens,ag_flavor,1
1255,Athletic Greens,ag_gave,1
1256,Athletic Greens,ag_give,1
1257,Athletic Greens,ag_heard,1
1258,Athletic Greens,ag_help,1
1259,Athletic Greens,ag_holder,1
1260,Athletic Greens,ag_horrible,1
1261,Athletic Greens,ag_long,1
1262,Athletic Greens,ag_mixed,1
1263,Athletic Greens,ag_month,1
1264,Athletic Greens,ag_overall,1
1265,Athletic Greens,ag_paraphernalia,1
1266,Athletic Greens,ag_prepared,1
1267,Athletic Greens,ag_price,1
1268,Athletic Greens,ag_really,1
1269,Athletic Greens,ag_recommended,1
1270,Athletic Greens,ag_refunded,1
1271,Athletic Greens,ag_seems,1
1272,Athletic Greens,ag_six,1
1273,Athletic Greens,ag_source,1
1274,Athletic Greens,ag_start,1
1275,Athletic Greens,ag_subscription,1
1276,Athletic Greens,ag_sure,1
1277,Athletic Greens,ag_taste,1
1278,Athletic Greens,ag_tasting,1
1279,Athletic Greens,ag_thought,1
1280,Athletic Greens,ag_want,1
1281,Athletic Greens,ag_way,1
1282,Athletic Greens,ag_would,1
1283,Athletic Greens,ago_email,1
1284,Athletic Greens,ago_response,1
1285,Athletic Greens,ago_skin,1
1286,Athletic Greens,ago_still,1
1287,Athletic Greens,ago_upcoming,1
1288,Athletic Greens,ago_’,1
1289,Athletic Greens,agony,1
1290,Athletic Greens,agony_trying,1
1291,Athletic Greens,ahead,1
1292,Athletic Greens,ahead_bought,1
1293,Athletic Greens,aid,1
1294,Athletic Greens,aid_’,1
1295,Athletic Greens,alert,1
1296,Athletic Greens,alert_energy,1
1297,Athletic Greens,algae,1
1298,Athletic Greens,algae_chlorella,1
1299,Athletic Greens,alleged,1
1300,Athletic Greens,alleged_benefit,1
1301,Athletic Greens,allowed,1
1302,Athletic Greens,allowed_pouch,1
1303,Athletic Greens,all…i,1
1304,Athletic Greens,all…i_continuing,1
1305,Athletic Greens,almost_day,1
1306,Athletic Greens,almost_finishing,1
1307,Athletic Greens,almost_first,1
1308,Athletic Greens,almost_month,1
1309,Athletic Greens,almost_one,1
1310,Athletic Greens,almost_per,1
1311,Athletic Greens,almost_vitamin,1
1312,Athletic Greens,almost_week,1
1313,Athletic Greens,alone_disappointed,1
1314,Athletic Greens,alone_sadly,1
1315,Athletic Greens,along,1
1316,Athletic Greens,along_fairly,1
1317,Athletic Greens,already_better,1
1318,Athletic Greens,already_fruit,1
1319,Athletic Greens,already_paid,1
1320,Athletic Greens,already_paying,1
1321,Athletic Greens,already_purchase,1
1322,Athletic Greens,already_regretting,1
1323,Athletic Greens,already_sent,1
1324,Athletic Greens,alternative,1
1325,Athletic Greens,alternative_product,1
1326,Athletic Greens,altho,1
1327,Athletic Greens,altho_taste,1
1328,Athletic Greens,although_one,1
1329,Athletic Greens,although_people,1
1330,Athletic Greens,although_sure,1
1331,Athletic Greens,always_apple,1
1332,Athletic Greens,always_ate,1
1333,Athletic Greens,always_counter,1
1334,Athletic Greens,always_feel,1
1335,Athletic Greens,always_genius,1
1336,Athletic Greens,always_residual,1
1337,Athletic Greens,always_spill,1
1338,Athletic Greens,amazing_compared,1
1339,Athletic Greens,amazing_hear,1
1340,Athletic Greens,amazing_vitamin,1
1341,Athletic Greens,amount_better,1
1342,Athletic Greens,amount_consuming,1
1343,Athletic Greens,amount_vits,1
1344,Athletic Greens,amount_water,1
1345,Athletic Greens,annoying_messy,1
1346,Athletic Greens,annoying_paying,1
1347,Athletic Greens,annoying_’,1
1348,Athletic Greens,annual,1
1349,Athletic Greens,annual_loss,1
1350,Athletic Greens,annual_shortage,1
1351,Athletic Greens,another_bag,1
1352,Athletic Greens,another_brand,1
1353,Athletic Greens,another_green,1
1354,Athletic Greens,another_guess,1
1355,Athletic Greens,another_note,1
1356,Athletic Greens,another_one,1
1357,Athletic Greens,another_shipped,1
1358,Athletic Greens,another_third,1
1359,Athletic Greens,another_two,1
1360,Athletic Greens,another_would,1
1361,Athletic Greens,answer_realize,1
1362,Athletic Greens,answer_stuff,1
1363,Athletic Greens,anymore_taste,1
1364,Athletic Greens,anymore_’,1
1365,Athletic Greens,anything_advertised,1
1366,Athletic Greens,anything_else,1
1367,Athletic Greens,anything_end,1
1368,Athletic Greens,anything_energy,1
1369,Athletic Greens,anything_except,1
1370,Athletic Greens,anything_expensive,1
1371,Athletic Greens,anything_mixed,1
1372,Athletic Greens,anything_way,1
1373,Athletic Greens,anything_whether,1
1374,Athletic Greens,anyway,1
1375,Athletic Greens,anyway_expensive,1
1376,Athletic Greens,apparent,1
1377,Athletic Greens,apparent_purchase,1
1378,Athletic Greens,apparently_arrived,1
1379,Athletic Greens,apparently_moving,1
1380,Athletic Greens,appealing,1
1381,Athletic Greens,appealing_son,1
1382,Athletic Greens,appetite,1
1383,Athletic Greens,appetite_benefit,1
1384,Athletic Greens,apple_flavor,1
1385,Athletic Greens,apple_flavored,1
1386,Athletic Greens,apple_marketing,1
1387,Athletic Greens,apple_wish,1
1388,Athletic Greens,area_many,1
1389,Athletic Greens,area_promised,1
1390,Athletic Greens,arm,1
1391,Athletic Greens,arm_leg,1
1392,Athletic Greens,around_shipping,1
