,sff2022 company name,normalized_url,fct_date,score_date,parent_category,parent_category_hgp_score,overall_hgp_score,overall_feature_density,t12m_nielsen_sales,t12m_nielsen_sales_pct_growth,nielsen_feature_density,nielsen_score,parent_category_nielsen_score,nielsen_weight,offline_distribution_feature_density,offline_distribution_score,parent_category_offline_distribution_score,offline_distribution_weight,reviews_feature_density,reviews_score,parent_category_reviews_score,reviews_weight,social_feature_density,social_score,parent_category_social_score,social_weight,web_feature_density,web_score,parent_category_web_score,web_weight,overall_confidence,reliability_bucket
760410,Le Vie Del Tartufo Srl,jimmytartufi.it,2021-12,2021-12,Food,0.8616221912646798,0.8931634646418318,0.38461538461538464,,,,,,0.4,,,,0.3,1.0,0.5785597525178845,0.5702065351418002,0.1,0.14285714285714285,0.8889652161926205,0.8782395124946418,0.15,0.875,0.2360186085237596,0.23834402821135392,0.05,0.1658766532610148,low
761653,Colombo Importing U.S. Inc.,jkoverweel.com,2021-12,2021-12,Other,0.7786402667333313,0.7590915422378501,0.23776223776223776,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.85,0.9398828226238182,0.9429975091702714,0.05,0.0431686140482391,low
763973,Joe Tea & Joe Chips,joetea.com,2021-12,2021-12,Other,0.0037765687015288854,0.007669231683908339,0.7832167832167832,7681817.879394531,0.20155885711141597,1.0,0.16115702479338842,0.13164170561862062,0.4,1.0,0.12913208804018986,0.12445479777954005,0.3,1.0,0.8541033167525003,0.8516587677725118,0.1,0.3673469387755102,0.9106154941873823,0.9249114308903289,0.15,1.0,0.9517855843121356,0.9548784719539316,0.05,0.9014646926997791,high
764619,John Kelly Chocolates,johnkellychocolates.com,2021-12,2021-12,Food,0.22212197111324444,0.12078275493043877,0.8461538461538461,1430418.7109375,0.3212680645257733,1.0,0.34680641453669747,0.3951318068116221,0.4,1.0,0.8160925920786033,0.8173481659651233,0.3,0.9230769230769231,0.280535390997135,0.29831997533908755,0.1,0.5714285714285714,0.09055621927124018,0.10632899660553541,0.15,1.0,0.49598593000784313,0.4981139438085328,0.05,0.9234996616647798,high
765631,John Wm. Macy's CheeseSticks,johnwmmacys.com,2021-12,2021-12,Food,0.025205534823626217,0.007250675228048719,0.972027972027972,4767613.4375,0.14476099270806997,1.0,0.23266378413879918,0.2738118145083702,0.4,1.0,0.6727358516750396,0.6831529364602125,0.3,1.0,0.19854815179371804,0.18881011097410605,0.1,0.9183673469387755,0.0237386849239535,0.029426416580743076,0.15,1.0,0.9470212145061592,0.942074228234478,0.05,0.9844206927810997,high
766489,Joma Kunststofftechnik GmbH,jomapackaging.com,2021-12,2021-12,Pet Products,0.3330485344725288,0.3723229543562826,0.26573426573426573,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.95,0.29566438266242834,0.24015766728403856,0.05,0.04694150016306661,low
767049,Jonny Almond Nut Company,jonnyalmond.com,2021-12,2021-12,Food,0.8309236976779437,0.6562346905841784,0.6153846153846154,3711787.7419433594,0.5154933896278802,1.0,0.41689015379563243,0.47277275351164133,0.4,1.0,0.9112798023814149,0.9159150130286631,0.3,,,,0.1,0.30612244897959184,0.07542273583605201,0.10568022521635367,0.15,0.8,0.24317706735488365,0.24757197363857095,0.05,0.7860600034517273,high
767398,Jordan Exporters Association,jordanexporters.org,2021-12,2021-12,Other,0.37135228967644257,0.37598532334505425,0.2727272727272727,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.975,0.30206029743979745,0.2987984169955227,0.05,0.04875669580315705,low
769025,Joyfull Bakery,joyfullbakery.com,2021-12,2021-12,Food,0.9843512028930064,0.9931318690652126,0.6853146853146853,2839944.796875,-0.07173243299026344,1.0,0.4405341798478463,0.5001924187030979,0.4,1.0,0.7145632684781703,0.7264982962517539,0.3,,,,0.1,0.3469387755102041,0.961012957772366,0.9495000984742287,0.15,1.0,0.7700606566041689,0.7513151809457741,0.05,0.8045692425858801,high
769477,"Japan Greentea Co., Ltd.",jp-greentea.co.jp,2021-12,2021-12,Other,0.6026316602576887,0.5851487200394095,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.6656751099770829,0.6745849670769347,0.05,0.049999999999999996,low
771454,"Quinta de Jugais -Comercio de Produtos Alimentares, Lda.",jugais.com,2021-12,2021-12,Food,0.906569174468208,0.933757325587321,0.35664335664335667,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.9011590773330883,0.889627767415457,0.15,1.0,0.6279383624961652,0.6331187131460284,0.05,0.08292738939875208,low
773845,FROMAGERIES ARNAUD SAS,juraflore.com,2021-12,2021-12,Food,0.9799120837874709,0.9852397696580544,0.5034965034965035,49849.56719970703,0.19979071659766734,1.0,0.44108149526572166,0.509620935154897,0.4,1.0,0.9419356629381886,0.9452796151533374,0.3,,,,0.1,,,,0.15,0.775,0.1865824897845626,0.18442160943461672,0.05,0.7403813950936043,high
775516,"Sunco & Frenchie, LLC",suncofrenchie.com,2021-12,2021-12,Food,0.14916883810568712,0.11860028198202789,0.5664335664335665,,,,,,0.4,,,,0.3,,,,0.1,0.8367346938775511,0.12478288838854937,0.15901850156979505,0.15,1.0,0.6143098432125076,0.5900104058272633,0.05,0.1754390375970093,low
775769,Sunday Night Foods LLC,sundaynightfoods.com,2021-12,2021-12,Food,0.6114940703474062,0.6171458662453924,0.06293706293706294,,,,,,0.4,,,,0.3,,,,0.1,0.08163265306122448,0.617129991269586,0.6241180763928311,0.15,0.125,0.3574535790253449,0.35582870852121634,0.05,0.018149045700599283,low
778474,Sunshine USA Produce Inc,sunshineproduce.com.cn,2021-12,2021-12,Other,0.44708590464901365,0.44218994717083693,0.24475524475524477,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.875,0.41954309938445483,0.42344948307907576,0.05,0.04501997736288133,low
778899,"Sun Tropics, Inc.",suntropics.com,2021-12,2021-12,Non-Alcoholic Beverages,0.013360117339455392,0.004561993578963462,0.9230769230769231,5609551.3125,0.2173456991785656,1.0,0.28140222210059657,0.32390126429861527,0.4,1.0,0.20275333758916428,0.243605359317905,0.3,1.0,0.5106515740073472,0.47856586126266565,0.1,0.7755102040816326,0.290090980103846,0.2987538051750381,0.15,1.0,0.5825401219934438,0.5670591614014934,0.05,0.9612006700977054,high
780742,Supernatural Inc,supernaturalkitchen.com,2021-12,2021-12,Food,0.9509531474437171,0.9726395895972413,0.32867132867132864,,,,,,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.9022078757524239,0.8919563932944843,0.15,1.0,0.9872312984540287,0.9858220603537982,0.05,0.07061440585319499,low
782843,Surgital Spa,surgital.it,2021-12,2021-12,Food,0.7963707494532305,0.8276172518643089,0.2937062937062937,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.8959794146027662,0.8843564998783554,0.15,0.775,0.009544385029648066,0.013101225575211007,0.05,0.07330878449235624,low
784425,Southern United States Trade Association (SUSTA),susta.org,2021-12,2021-12,Alcoholic Beverages,0.2411725906925614,0.18783536326419678,0.3146853146853147,,,,,,0.4,,,,0.3,,,,0.1,0.10204081632653061,0.324139594724992,0.3551352381759261,0.15,1.0,0.3907279812853595,0.38206764986426,0.05,0.06723692030761126,low
787616,Sweet Grass Dairy,sweetgrassdairy.com,2021-12,2021-12,Food,0.22534123472473852,0.1253760043486385,0.7342657342657343,927194.7241210938,0.669720847199764,1.0,0.382080893218762,0.4308254762362902,0.4,1.0,0.5003746981598157,0.5032571657646823,0.3,0.38461538461538464,0.8090538379062451,0.8055641183723797,0.1,0.3877551020408163,0.2658215779074576,0.2882630304574997,0.15,1.0,0.5494425809769407,0.5547751185108105,0.05,0.8477745645012487,high
788813,Sweet Sams Baking Company,sweetsams.com,2021-12,2021-12,Food,0.012602767411813109,0.003188095602099577,0.7832167832167832,3543556.109375,0.03611355766227353,1.0,0.34368671665480816,0.38907061766403694,0.4,1.0,0.19645285742041133,0.20875927039486872,0.3,0.9230769230769231,0.2905014676673756,0.28067200986436497,0.1,0.5714285714285714,0.17967996140238018,0.218427424493437,0.15,0.775,0.010370871225287893,0.01425381546999653,0.05,0.9115771351536065,high
789016,Sweet Shop U.S.A.,sweetshopusa.com,2021-12,2021-12,Food,0.014096909940017756,0.003818648184953031,0.7622377622377622,99497.83223724365,0.37405056104280554,1.0,0.16654808165946033,0.20319415047142583,0.4,1.0,0.4927697132865192,0.50210463018641,0.3,,,,0.1,0.5714285714285714,0.059656297385470757,0.08233604040918939,0.15,1.0,0.011711615498214721,0.012122066134813272,0.05,0.8303395260284884,high
789304,"Sweet Sydney's, LLC",sweetsydneys.com,2021-12,2021-12,Food,0.9916270273781769,0.9967772511848341,0.6223776223776224,67284.8388671875,0.8989800744200434,1.0,0.9358546330250123,0.9404945160669617,0.4,1.0,0.7737655777290516,0.7803166967328122,0.3,,,,0.1,0.3469387755102041,0.21339773928226807,0.2537043687801939,0.15,0.775,0.28336742447174607,0.29084287200832465,0.05,0.7941801473619237,high
789686,"Sweetwell USA, LLC",sweetwellsnacks.com,2021-12,2021-12,Other,0.989851437174694,0.9839603186736653,0.3776223776223776,,,,,,0.4,,,,0.3,,,,0.1,0.3877551020408163,0.9497254514543032,0.9611803202659006,0.15,0.875,0.9976926410077281,0.9979671570121844,0.05,0.10204864932351718,low
791521,Sykiki,sykiki.gr,2021-12,2021-12,Other,0.3043950889157919,0.31813280334301586,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.2026374092820862,0.19241624532354795,0.05,0.049999999999999996,low
792893,"Plenus Group, Inc.",pgifoods.com,2021-12,2021-12,Food,0.7819562439999711,0.8033219521310028,0.45454545454545453,,,,,,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.5404643201764463,0.5485593799599152,0.15,1.0,0.9567655887880855,0.9514828303850156,0.05,0.12818244931449502,low
795156,Phoenix Food LLC,phoenixfoodco.com,2021-12,2021-12,Food,0.185649013649389,0.10305525828534542,0.5104895104895105,81692.2646484375,-0.18219124495126793,1.0,0.19347600021892616,0.23061381566288244,0.4,1.0,0.7299120153209914,0.7423331328923632,0.3,,,,0.1,,,,0.15,0.8,0.48124080406563186,0.4678141981731992,0.05,0.7413443150366485,high
797332,Pickled Pink Foods LLC,pickledpinkfoods.com,2021-12,2021-12,Food,0.02225334016644892,0.006315038475258625,0.8321678321678322,504341.37890625,0.23536478928280213,1.0,0.2511356794920913,0.2965172214739273,0.4,1.0,0.14473063365622138,0.1566446181599519,0.3,1.0,0.6201817446786072,0.6080456226880394,0.1,0.5102040816326531,0.7358865965170243,0.7338183671814359,0.15,1.0,0.5980321465717149,0.5967886460862527,0.05,0.9281824493144952,high
798583,PIETRELLI FRUIT,pietrelliprunes.com,2021-12,2021-12,Alcoholic Beverages,0.35632099670208867,0.32810001868555605,0.1958041958041958,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.7,0.21959296065041403,0.24221879815100153,0.05,0.03607959105982783,low
802764,D.B.C. Corp. dba Pirouline,pirouline.com,2021-12,2021-12,Food,0.19554500111880238,0.0890281812159201,0.916083916083916,7948157.5625,-0.1163829963949623,1.0,0.44348968310437303,0.4954781604771984,0.4,1.0,0.5698465125315718,0.5748647023451593,0.3,1.0,0.531752588191869,0.5268187422934648,0.1,0.7551020408163265,0.10541860037678628,0.12605859795868715,0.15,1.0,0.47976163185787973,0.48024338073765754,0.05,0.960036995734924,high
804112,Pizza Croccantina Srl,pizzacroccantina.it,2021-12,2021-12,Food,0.8662489804462217,0.8985646095568126,0.2867132867132867,,,,,,0.4,,,,0.3,,,,0.1,0.40816326530612246,0.8126223406699444,0.8035612915184726,0.15,0.525,0.6561967077959756,0.6313735691987513,0.05,0.0853527093614295,low
810332,Pocas International Corp.,pocasinternational.com,2021-12,2021-12,Other,0.8166320703573766,0.789699162547351,0.26573426573426573,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.7687474153379589,0.7792561483065586,0.15,0.675,0.20730586587523528,0.2153619429876751,0.05,0.06774112167360605,low
814659,La Fabbrica Della Pasta Di Gragnano,fabbricadellapastadigragnano-eng.com,2021-12,2021-12,Food,0.9866609884438542,0.9949644125091305,0.5034965034965035,68872.1435546875,0.5742111299365209,1.0,0.8398007771878934,0.8651144891283433,0.4,1.0,0.549807099836243,0.5542192824213269,0.3,,,,0.1,,,,0.15,0.775,0.5404831985219842,0.5283811712336687,0.05,0.7403813950936043,high
814801,Pastificio Fabianelli S.p.a.,fabianelli.com,2021-12,2021-12,Food,0.2726701842775785,0.23657272928026635,0.3076923076923077,,,,,,0.4,,,,0.3,,,,0.1,0.5918367346938775,0.4444607820612967,0.46274777853725224,0.15,0.375,0.22438147881848527,0.22028196901375882,0.05,0.10331424984363181,low
815211,Fabrique Delices,fabriquedelices.com,2021-12,2021-12,Food,0.021813037295818568,0.00670981331430804,0.8951048951048951,1593181.0496063232,0.19765262076481505,1.0,0.1302884352252203,0.14729651722147394,0.4,1.0,0.258527852563213,0.26919222289035877,0.3,1.0,0.6744414954388062,0.6644574599260172,0.1,0.6938775510204082,0.754789091577448,0.7502230151650312,0.15,1.0,0.8986884378322526,0.8904858943230431,0.05,0.9488876865521483,high
815938,Face Rock Creamery,facerockcreamery.com,2021-12,2021-12,Food,0.9941894457236486,0.997687067896516,0.5664335664335665,3341621.265625,0.2946154340022942,1.0,0.7939631109408352,0.8262940157783336,0.4,1.0,0.9280857087346305,0.9326017237923432,0.3,,,,0.1,,,,0.15,1.0,0.3274225398771086,0.3260492542490461,0.05,0.7500000000000002,high
818229,FALLOT (EDMOND FALLOT),fallot.com,2021-12,2021-12,Food,0.017648205224446194,0.005350863782296285,0.7412587412587412,584009.34765625,-0.15004029148403164,1.0,0.028022549395216464,0.03146045795651337,0.4,1.0,0.6564711759971135,0.664862697935458,0.3,,,,0.1,0.5102040816326531,0.40581491522308505,0.42539708284578936,0.15,1.0,0.024792545162538884,0.028868944386634295,0.05,0.822079098552974,high
818777,Family Food Company Inc.,familyfoodhawaii.com,2021-12,2021-12,Other,0.7072197207389659,0.6919444869116174,0.24475524475524477,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.875,0.8237091339989211,0.8248692419757492,0.05,0.04501997736288133,low
819690,Fancy Peasant,fancypeasant.com,2021-12,2021-12,Food,0.6149154401945994,0.6033124394842787,0.2097902097902098,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.43886814777374444,0.4524601179373704,0.15,0.675,0.8809832668856572,0.8766042317030871,0.05,0.04051705492717475,low
820379,"Fantis Foods, Inc.",fantisfoods.com,2021-12,2021-12,Food,0.7837679820414173,0.813406037133296,0.5104895104895105,,,,,,0.4,,,,0.3,,,,0.1,0.7755102040816326,0.760014703855167,0.7553436750582156,0.15,0.875,0.3471412080575262,0.33933113654757774,0.05,0.15943761419014865,low
820463,Bioalimenta Srl,farabella.it,2021-12,2021-12,Food,0.4146425967764055,0.416764680901663,0.21678321678321677,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.775,0.37338673635906644,0.37323317724592436,0.05,0.04038139509360417,low
820574,Farchioni Olii Spa,farchioni1780.com,2021-12,2021-12,Food,0.9194751012335698,0.9470356214646078,0.2937062937062937,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.9731608693654368,0.9643639144085174,0.15,0.775,0.5159049275583149,0.4997254017805527,0.05,0.07330878449235624,low
821152,Farmer Jon’s Popcorn,farmerjonspopcorn.com,2021-12,2021-12,Food,0.15298720234443233,0.07506089792590327,0.8041958041958042,2663121.84375,-0.1999438946143669,1.0,0.2158885665809206,0.2588031556667308,0.4,1.0,0.5169724388686892,0.5177891360994187,0.3,,,,0.1,0.7959183673469388,0.7069406791343106,0.7035809863642156,0.15,0.875,0.7847200728668323,0.7985605272285813,0.05,0.8582868927901218,high
826513,Felicetti US Inc.,felicettipasta.com,2021-12,2021-12,Other,0.9962725870829834,0.993871137610627,0.42657342657342656,,,,,,0.4,,,,0.3,0.38461538461538464,0.8461234246743887,0.8398555630783119,0.1,0.5102040816326531,0.9945446399852962,0.9969545109052729,0.15,0.775,0.9945247840422181,0.9949466923101778,0.05,0.15930973694871173,low
826516,Felicia,felicia.it,2021-12,2021-12,Food,0.9270757393118283,0.955022167864241,0.23776223776223776,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.9420472820842715,0.9285424655629829,0.15,0.575,0.6799637978639244,0.667642212972598,0.05,0.060195270232909354,low
827726,"Fermin USA, Inc.",ferminiberico.com,2021-12,2021-12,Food,0.5127002114897395,0.49278567667193257,0.14685314685314685,,,,,,0.4,1.0,0.5022759443781398,0.5112748045700541,0.3,,,,0.1,,,,0.15,,,,0.05,0.3,medium_low
827978,Ferrarini Spa,ferrarini.com,2021-12,2021-12,Food,0.1943323637046073,0.07463079039902155,0.5804195804195804,569745.9375,0.2573001202803509,0.9,0.4975097148486673,0.5576294015778334,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.19989201856361716,0.23802958860942805,0.15,1.0,0.15179252271476568,0.1424442132038386,0.05,0.4980816517388034,medium_high
828991,Fiasconaro Srl,fiasconaro.com,2021-12,2021-12,Other,0.998942448407493,0.9982605445990249,0.8461538461538461,,,0.9,0.8091237480159816,0.7975770294762949,0.4,1.0,0.7921951761081352,0.798770816812054,0.3,1.0,0.8356915613520117,0.8304671631685849,0.1,0.5918367346938775,0.7739064007719524,0.7828607500354277,0.15,1.0,0.04415442979594974,0.04559215859266013,0.05,0.9103946352843606,high
829233,Ficacci Olive Company,ficacci.com,2021-12,2021-12,Food,0.011664417031781206,0.003498615570164263,0.7272727272727273,2637928.640625,0.34363285264189547,1.0,0.13401018006677248,0.14619010967866078,0.4,1.0,0.06226928307752089,0.07105632391260774,0.3,,,,0.1,0.5918367346938775,0.9100480172770298,0.8977837505937417,0.15,0.85,0.10122925366595945,0.10797491039426524,0.05,0.8284491395183682,high
830131,Khalsa Salsa,khalsasalsa.net,2021-12,2021-12,Food,0.8938436996990061,0.9240870407175253,0.2097902097902098,,,,,,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.9005984928548454,0.8895119153816745,0.15,0.575,0.560956928165085,0.5481919875130072,0.05,0.04819145620345466,low
830499,Adnan Khudari & Sons Trading Co.,khudari.com,2021-12,2021-12,Other,0.3763802242065554,0.37313254853997857,0.1958041958041958,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.7,0.2970660080172562,0.306924169477572,0.05,0.03607959105982783,low
832701,Kim Baker Foods,kimbakerfoods.com,2021-12,2021-12,Other,0.9279643044737381,0.9131950602184511,0.21678321678321677,,,,,,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.8083249092496438,0.8191489635803821,0.15,0.6,0.7647418948233394,0.7644746990423019,0.05,0.04915437614649892,low
833163,"Kimnori USA, Inc. / KwangcheonKim Co., Ltd. / KOTRA LA",kimnoriusa.com,2021-12,2021-12,Other,0.9327394378263593,0.9189427372640948,0.46153846153846156,,,,,,0.4,,,,0.3,,,,0.1,0.5306122448979592,0.7726450856959058,0.7812942040374631,0.15,1.0,0.9101599301806229,0.9135416564228426,0.05,0.12773149425629488,low
834529,King Floyd’s Inc.,kingfloyds.com,2021-12,2021-12,Food,0.9881623490519053,0.9953510336509878,0.7132867132867133,130777.896484375,0.5421845698456151,1.0,0.7409008811778228,0.7799692130075043,0.4,,,,0.3,,,,0.1,0.8571428571428571,0.7748736387446583,0.7722464867870755,0.15,1.0,0.9824189720416385,0.9811394380853278,0.05,0.5784122692241926,medium_high
835630,King Street Kitchen,kingstreetbaking.com,2021-12,2021-12,Food,0.9595426624609321,0.9803910377278364,0.2937062937062937,,,,,,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.9409467904241143,0.9281369834447444,0.15,0.875,0.9716062878253482,0.9697002543646664,0.05,0.06675159380264915,low
839976,Klondike Cheese Co.,klondikecheese.com,2021-12,2021-12,Food,0.05775907493088689,0.033647590412611054,0.4405594405594406,,,,,,0.4,,,,0.3,,,,0.1,0.46938775510204084,0.0820831227312411,0.10352537738800005,0.15,1.0,0.15233875186299511,0.14806263729910973,0.05,0.11978780755916285,low
841439,"Knotty Snacks, LLC",knottypretzels.com,2021-12,2021-12,Food,0.492208082805812,0.4700837452649102,0.4755244755244755,,,,,,0.4,,,,0.3,1.0,0.7835234563127274,0.7825215782983971,0.1,0.5102040816326531,0.3336925056288196,0.3590949639120915,0.15,0.75,0.40344532504715735,0.38548892935599494,0.05,0.21735670788580808,medium_low
843990,Konopelski Meats LLC,konopelskimeats.com,2021-12,2021-12,Other,0.8478979582091565,0.8289816371944487,0.16783216783216784,,,,,,0.4,,,,0.3,,,,0.1,0.12244897959183673,0.5884666636033635,0.5923502054803345,0.15,0.45,0.9388441029359647,0.9421349206460704,0.05,0.038682653389114356,low
844413,Koops,koopsmustard.com,2021-12,2021-12,Food,0.012097501822565162,0.0031011228320508245,0.951048951048951,4065518.09375,0.09190193138400993,1.0,0.26985386678342727,0.3174908601116028,0.4,1.0,0.046351550140164864,0.057175786730807775,0.3,1.0,0.42783822262844284,0.4126078914919852,0.1,0.8571428571428571,0.306102099894316,0.33298191549752654,0.15,1.0,0.7855356752936407,0.7943006416926812,0.05,0.9784122692241928,high
845372,Kosterina,kosterina.com,2021-12,2021-12,Food,0.9968745714265091,0.9989067251014966,0.6293706293706294,,,0.5,0.9645339609216792,0.9654608427939195,0.4,0.7142857142857143,0.5581059701906798,0.5663960713569853,0.3,,,,0.1,0.5102040816326531,0.9877693792216147,0.9833636479488398,0.15,1.0,0.9696336047246441,0.9684356573014221,0.05,0.42960574038702043,medium_high
